_id,nombre,email,contrasena,historialPedidos,tipoCuenta
67fc5500ccdccd648ad5be9a,Arthur Brown Jr.,fullersarah@example.net,N9^mVmbN!B,"[ObjectId('67fc5500ccdccd648ad5be9e'), ObjectId('67fc5500ccdccd648ad5be9b')]",cliente
67fc5500ccdccd648ad5bea1,Kathy Morton,kevinanderson@example.org,_GgYnwU#02,[ObjectId('67fc5500ccdccd648ad5bea4')],consultor
67fc5500ccdccd648ad5bea6,Heather Rogers,michaelwilliams@example.net,_56KxnFp)P,[ObjectId('67fc5500ccdccd648ad5bea9')],administrador
67fc5500ccdccd648ad5beab,Allen Horn,walshjessica@example.com,B_51%SxkdT,[ObjectId('67fc5500ccdccd648ad5beac')],consultor
67fc5500ccdccd648ad5beae,Rodney Knight,qgolden@example.com,f9XFNAlD&U,[ObjectId('67fc5500ccdccd648ad5beaf')],consultor
67fc5500ccdccd648ad5beb2,Tracy Nelson,toddmcknight@example.org,HC1%SKhC&@,[ObjectId('67fc5500ccdccd648ad5beb3')],mesero
67fc5500ccdccd648ad5beb5,Patrick Miranda,douglaslee@example.com,5J18Zr_r!0,[],consultor
67fc5500ccdccd648ad5beb8,Darren Fitzgerald,gregorymisty@example.net,k@38X)v1%$,[ObjectId('67fc5500ccdccd648ad5beb9')],mesero
67fc5500ccdccd648ad5bebf,Anthony Serrano,trevinodenise@example.com,^p3GRS*xv#,"[ObjectId('67fc5500ccdccd648ad5bec1'), ObjectId('67fc5500ccdccd648ad5bec3'), ObjectId('67fc5500ccdccd648ad5bec2'), ObjectId('67fc5500ccdccd648ad5bec0')]",consultor
67fc5500ccdccd648ad5bec6,Jonathan Norris,noah74@example.com,6gS$llQh&X,[ObjectId('67fc5500ccdccd648ad5bec7')],consultor
67fc5500ccdccd648ad5becc,Bradley Scott,elizabethrussell@example.org,L3(H0zBaAY,"[ObjectId('67fc5500ccdccd648ad5becf'), ObjectId('67fc5500ccdccd648ad5becd')]",administrador
67fc5500ccdccd648ad5bed2,Matthew Holmes,gjohnson@example.net,Fv6g#BCl*7,[ObjectId('67fc5500ccdccd648ad5bed4')],cliente
67fc5500ccdccd648ad5bed6,Lindsay Hoover,amberfuller@example.com,sJ84CGwz&Y,[ObjectId('67fc5500ccdccd648ad5bed7')],cliente
67fc5500ccdccd648ad5bedb,Michelle Lee,mary01@example.com,@3jN89hS$l,[],mesero
67fc5500ccdccd648ad5bee2,Robert Schultz,pattersonjames@example.org,4i0QQuivr&,[],administrador
67fc5500ccdccd648ad5bee5,Shannon Gould,jennifer08@example.org,746P+c^@*^,[ObjectId('67fc5500ccdccd648ad5bee6')],mesero
67fc5500ccdccd648ad5bee8,Tiffany Martin,chaddiaz@example.com,!7WNi4v!98,"[ObjectId('67fc5500ccdccd648ad5beeb'), ObjectId('67fc5500ccdccd648ad5beec'), ObjectId('67fc5500ccdccd648ad5beed')]",cliente
67fc5500ccdccd648ad5beef,Lindsay Green,gwendolynrobbins@example.net,VD%6PscA2h,"[ObjectId('67fc5500ccdccd648ad5bef1'), ObjectId('67fc5500ccdccd648ad5bef0'), ObjectId('67fc5500ccdccd648ad5bef2')]",consultor
67fc5500ccdccd648ad5bef5,Sean Morris,swolf@example.com,o!37$Zqc5i,[ObjectId('67fc5500ccdccd648ad5bef6')],cliente
67fc5500ccdccd648ad5bef8,Jackie Bryant,carlos03@example.net,X+3ZwvOiE#,"[ObjectId('67fc5500ccdccd648ad5befa'), ObjectId('67fc5500ccdccd648ad5bef9')]",consultor
67fc5500ccdccd648ad5befc,Karen Thomas,beth70@example.org,s)Q4QvQnbe,"[ObjectId('67fc5500ccdccd648ad5bf00'), ObjectId('67fc5500ccdccd648ad5befd')]",administrador
67fc5500ccdccd648ad5bf03,Justin Ortiz,mcmillanjulie@example.com,9ot1AFmZ*I,"[ObjectId('67fc5500ccdccd648ad5bf05'), ObjectId('67fc5500ccdccd648ad5bf06'), ObjectId('67fc5500ccdccd648ad5bf07')]",administrador
67fc5500ccdccd648ad5bf09,Michael Larson,kimberlydiaz@example.org,o1T%PQxs&0,[ObjectId('67fc5500ccdccd648ad5bf0a')],consultor
67fc5500ccdccd648ad5bf0d,John Gordon,phahn@example.net,bB6sXPaj^m,"[ObjectId('67fc5500ccdccd648ad5bf0e'), ObjectId('67fc5500ccdccd648ad5bf12'), ObjectId('67fc5500ccdccd648ad5bf11'), ObjectId('67fc5500ccdccd648ad5bf10'), ObjectId('67fc5500ccdccd648ad5bf0f')]",administrador
67fc5500ccdccd648ad5bf14,Robert Cox,garciarobert@example.com,@8VERzZMy7,"[ObjectId('67fc5500ccdccd648ad5bf16'), ObjectId('67fc5500ccdccd648ad5bf15')]",cliente
67fc5500ccdccd648ad5bf18,Spencer Brown,daniel99@example.org,IUbX20e28+,[],cliente
67fc5500ccdccd648ad5bf1c,Jeffrey Calderon,adam88@example.com,)3R)R@PnxB,[ObjectId('67fc5500ccdccd648ad5bf1e')],consultor
67fc5500ccdccd648ad5bf21,Heather Lynch,lukevazquez@example.com,A5riLLst)A,"[ObjectId('67fc5500ccdccd648ad5bf23'), ObjectId('67fc5500ccdccd648ad5bf22')]",consultor
67fc5500ccdccd648ad5bf25,Cynthia Lamb,owenspatrick@example.com,Ae5QWoiy%d,[ObjectId('67fc5500ccdccd648ad5bf27')],mesero
67fc5500ccdccd648ad5bf2b,Anthony Hawkins,donnanelson@example.net,1cb#NEOa&I,[],consultor
67fc5500ccdccd648ad5bf2e,Joseph Paul,kellernicole@example.com,!x0PSoehZ0,"[ObjectId('67fc5500ccdccd648ad5bf2f'), ObjectId('67fc5500ccdccd648ad5bf31'), ObjectId('67fc5500ccdccd648ad5bf30')]",mesero
67fc5500ccdccd648ad5bf33,Kevin Woods,munozchristine@example.net,W!4Uxp^uZ*,"[ObjectId('67fc5500ccdccd648ad5bf35'), ObjectId('67fc5500ccdccd648ad5bf34')]",administrador
67fc5500ccdccd648ad5bf37,James Lopez,eugene44@example.net,3*2jQV^l^j,"[ObjectId('67fc5500ccdccd648ad5bf38'), ObjectId('67fc5500ccdccd648ad5bf39')]",administrador
67fc5500ccdccd648ad5bf3b,Ray Rhodes,ericharris@example.org,$0*gXySdNy,[ObjectId('67fc5500ccdccd648ad5bf3c')],administrador
67fc5500ccdccd648ad5bf3e,Andrew Navarro,cfrazier@example.com,PT8rQ&u0d&,[],consultor
67fc5500ccdccd648ad5bf41,Steven Thomas,jamesnicholson@example.com,%Mc0Lmg)Pf,"[ObjectId('67fc5500ccdccd648ad5bf42'), ObjectId('67fc5500ccdccd648ad5bf43'), ObjectId('67fc5500ccdccd648ad5bf44')]",cliente
67fc5500ccdccd648ad5bf46,Matthew Mason,elliottanthony@example.com,&!xvtfXny2,[],consultor
67fc5500ccdccd648ad5bf4b,James Gill,lisa44@example.com,H9BQb@p(&G,"[ObjectId('67fc5500ccdccd648ad5bf4c'), ObjectId('67fc5500ccdccd648ad5bf4d')]",cliente
67fc5500ccdccd648ad5bf4f,Jamie Johnson,ublankenship@example.com,Pc2EVqx7(+,"[ObjectId('67fc5500ccdccd648ad5bf50'), ObjectId('67fc5500ccdccd648ad5bf51')]",mesero
67fc5500ccdccd648ad5bf53,Donald Lee,mary43@example.org,r#8fw4PfWO,"[ObjectId('67fc5500ccdccd648ad5bf56'), ObjectId('67fc5500ccdccd648ad5bf55'), ObjectId('67fc5500ccdccd648ad5bf54')]",cliente
